level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L3_4C36L,214,104,402.627,36,36,371.69104528427124,11,0,24,24.363196053431153,150.0,243.63196053431153
L3_4C36L,215,105,422.188,36,36,353.28668785095215,6,0,28,22.377696753380356,230.0,223.77696753380357
L3_4C36L,216,106,404.641,36,36,382.63920640945435,8,0,51,17.86930743902633,140.0,178.69307439026323
L3_4C36L,217,107,452.42,36,36,360.12474250793457,9,0,57,22.917519460007394,180.0,229.17519460007387
L3_4C36L,218,108,326.504,36,36,383.8183102607727,6,0,17,13.938963553869026,170.0,139.38963553869027
L3_4C36L,219,109,482.802,36,36,343.85518646240234,10,0,58,28.816059093310837,210.0,288.16059093310844
L3_4C36L,220,110,359.869,36,36,367.83629035949707,10,0,16,13.879037909014487,180.0,138.79037909014488
L3_4C36L,221,101,435.575,36,36,360.5549397468567,9,0,52,14.816879250956056,190.0,148.16879250956057
L3_4C36L,222,102,331.7,36,36,372.54182624816895,11,0,12,16.52723909155367,160.0,165.2723909155367
L3_4C36L,223,103,454.74,36,36,363.3423271179199,5,0,37,18.858902857843635,210.0,188.58902857843634
L3_4C36L,224,104,351.497,36,36,392.40918922424316,5,0,14,21.969358792463538,150.0,219.69358792463532
L3_4C36L,225,105,398.62,36,36,378.6237406730652,6,0,32,12.920866310177619,170.0,129.20866310177618
L3_4C36L,226,106,454.493,36,36,354.9062166213989,12,0,51,23.64595235647243,170.0,236.4595235647243
L3_4C36L,227,107,545.542,36,36,357.9408473968506,5,0,80,16.863860179627554,210.0,168.6386017962755
L3_4C36L,228,108,316.835,36,36,377.41768169403076,8,0,14,15.274390605535322,170.0,152.74390605535322
L3_4C36L,229,109,462.983,36,36,366.784628868103,8,0,57,25.71791337075947,170.0,257.17913370759464
L3_4C36L,230,110,328.885,36,36,375.3934097290039,9,0,15,12.021980348974457,170.0,120.21980348974458
L3_4C36L,231,101,343.38,36,36,401.2418088912964,3,0,24,20.86062624365351,140.0,208.6062624365352
L3_4C36L,232,102,320.924,36,36,368.6257743835449,15,0,13,21.24740154299165,140.0,212.4740154299165
L3_4C36L,233,103,465.269,36,36,356.2450613975525,7,0,36,22.51646845311236,210.0,225.16468453112358
L3_4C36L,234,104,416.131,36,36,372.26037073135376,9,0,31,15.798761518805033,170.0,157.98761518805034
L3_4C36L,235,105,402.116,36,36,381.70988845825195,3,0,16,17.633687707734506,190.0,176.3368770773451
L3_4C36L,236,106,449.357,36,36,345.64225578308105,15,0,34,31.192463047553346,170.0,311.9246304755334
L3_4C36L,237,107,574.478,36,36,350.86185932159424,8,0,89,23.793786136143563,200.0,237.9378613614356
L3_4C36L,238,108,342.28,36,36,390.644567489624,4,0,17,17.85144840612038,160.0,178.51448406120377
L3_4C36L,239,109,478.718,36,36,339.6246361732483,12,0,46,27.91789484126187,210.0,279.17894841261864
L3_4C36L,240,110,396.473,36,36,379.99072647094727,4,0,20,13.364226615141948,190.0,133.6422661514195
L3_4C36L,241,101,338.636,36,36,373.32154273986816,8,0,23,15.594860892044967,180.0,155.9486089204497
L3_4C36L,242,102,369.219,36,36,369.3653678894043,12,0,36,22.115443884510867,150.0,221.15443884510864
L3_4C36L,243,103,512.971,36,36,350.9846878051758,2,0,45,31.717708550871897,250.0,317.17708550871896
L3_4C36L,244,104,325.14,36,36,394.5578889846802,5,0,14,16.473688083970796,150.0,164.7368808397079
L3_4C36L,245,105,440.727,36,36,353.47621726989746,5,0,37,13.412603319671227,240.0,134.12603319671229
L3_4C36L,246,106,389.734,36,36,370.48638010025024,10,0,35,18.378723631451404,160.0,183.787236314514
L3_4C36L,247,107,373.365,36,36,378.79617977142334,10,0,25,24.012744290971014,140.0,240.12744290971017
